Date	mean_cfs	Qual_Flag	Data_Source
01/01/2011	19	1	WDL
01/02/2011	17	1	WDL
01/03/2011	16	1	WDL
01/04/2011	15	1	WDL
01/05/2011	15	1	WDL
01/06/2011	14	1	WDL
01/07/2011	14	1	WDL
01/08/2011	14	1	WDL
01/09/2011	13	1	WDL
01/10/2011	12	1	WDL
01/11/2011	13	1	WDL
01/12/2011	13	1	WDL
01/13/2011	50	55	WDL
01/14/2011	49	55	WDL
01/15/2011	41	1	WDL
01/16/2011	NA	151	WDL
01/17/2011	NA	255	WDL
01/18/2011	59	55	WDL
01/19/2011	49	55	WDL
01/20/2011	41	1	WDL
01/21/2011	37	1	WDL
01/22/2011	35	1	WDL
01/23/2011	32	1	WDL
01/24/2011	29	1	WDL
01/25/2011	28	1	WDL
01/26/2011	26	1	WDL
01/27/2011	24	1	WDL
01/28/2011	24	1	WDL
01/29/2011	23	1	WDL
01/30/2011	21	1	WDL
01/31/2011	20	1	WDL
02/01/2011	19	1	WDL
02/02/2011	18	1	WDL
02/03/2011	17	1	WDL
02/04/2011	17	1	WDL
02/05/2011	16	1	WDL
02/06/2011	16	1	WDL
02/07/2011	16	1	WDL
02/08/2011	16	1	WDL
02/09/2011	15	1	WDL
02/10/2011	14	1	WDL
02/11/2011	14	1	WDL
02/12/2011	14	1	WDL
02/13/2011	13	1	WDL
02/14/2011	13	1	WDL
02/15/2011	15	1	WDL
02/16/2011	14	1	WDL
02/17/2011	13	1	WDL
02/18/2011	13	1	WDL
02/19/2011	13	1	WDL
02/20/2011	12	1	WDL
02/21/2011	12	1	WDL
02/22/2011	12	1	WDL
02/23/2011	11	1	WDL
02/24/2011	11	1	WDL
02/25/2011	11	1	WDL
02/26/2011	11	1	WDL
02/27/2011	11	1	WDL
02/28/2011	11	1	WDL
03/01/2011	11	1	WDL
03/02/2011	11	1	WDL
03/03/2011	11	1	WDL
03/04/2011	10	1	WDL
03/05/2011	12	1	WDL
03/06/2011	16	1	WDL
03/07/2011	15	1	WDL
03/08/2011	13	1	WDL
03/09/2011	13	1	WDL
03/10/2011	17	1	WDL
03/11/2011	16	1	WDL
03/12/2011	15	1	WDL
03/13/2011	17	1	WDL
03/14/2011	18	1	WDL
03/15/2011	NA	151	WDL
03/16/2011	57	55	WDL
03/17/2011	38	1	WDL
03/18/2011	32	1	WDL
03/19/2011	28	1	WDL
03/20/2011	29	1	WDL
03/21/2011	28	1	WDL
03/22/2011	26	1	WDL
03/23/2011	25	1	WDL
03/24/2011	28	1	WDL
03/25/2011	27	1	WDL
03/26/2011	26	1	WDL
03/27/2011	24	1	WDL
03/28/2011	22	1	WDL
03/29/2011	21	1	WDL
03/30/2011	23	1	WDL
03/31/2011	26	1	WDL
04/01/2011	28	1	WDL
04/02/2011	32	1	WDL
04/03/2011	30	1	WDL
04/04/2011	28	1	WDL
04/05/2011	33	1	WDL
04/06/2011	34	1	WDL
04/07/2011	30	1	WDL
04/08/2011	27	1	WDL
04/09/2011	25	1	WDL
04/10/2011	24	1	WDL
04/11/2011	24	1	WDL
04/12/2011	23	1	WDL
04/13/2011	23	1	WDL
04/14/2011	21	1	WDL
04/15/2011	36	55	WDL
04/16/2011	61	55	WDL
04/17/2011	NA	151	WDL
04/18/2011	NA	255	WDL
04/19/2011	61	55	WDL
04/20/2011	53	55	WDL
04/21/2011	45	1	WDL
04/22/2011	40	1	WDL
04/23/2011	38	1	WDL
04/24/2011	37	1	WDL
04/25/2011	36	1	WDL
04/26/2011	33	1	WDL
04/27/2011	32	1	WDL
04/28/2011	33	1	WDL
04/29/2011	29	1	WDL
04/30/2011	27	1	WDL
05/01/2011	27	1	WDL
05/02/2011	29	1	WDL
05/03/2011	32	1	WDL
05/04/2011	33	1	WDL
05/05/2011	44	55	WDL
05/06/2011	54	55	WDL
05/07/2011	59	55	WDL
05/08/2011	50	55	WDL
05/09/2011	41	1	WDL
05/10/2011	38	1	WDL
05/11/2011	46	55	WDL
05/12/2011	55	55	WDL
05/13/2011	54	55	WDL
05/14/2011	53	55	WDL
05/15/2011	44	1	WDL
05/16/2011	37	1	WDL
05/17/2011	33	1	WDL
05/18/2011	29	1	WDL
05/19/2011	28	1	WDL
05/20/2011	35	1	WDL
05/21/2011	47	55	WDL
05/22/2011	52	55	WDL
05/23/2011	50	55	WDL
05/24/2011	45	1	WDL
05/25/2011	59	55	WDL
05/26/2011	43	1	WDL
05/27/2011	40	1	WDL
05/28/2011	36	1	WDL
05/29/2011	31	1	WDL
05/30/2011	29	1	WDL
05/31/2011	33	1	WDL
06/01/2011	30	1	WDL
06/02/2011	28	1	WDL
06/03/2011	27	1	WDL
06/04/2011	27	1	WDL
06/05/2011	35	55	WDL
06/06/2011	55	55	WDL
06/07/2011	59	55	WDL
06/08/2011	59	55	WDL
06/09/2011	62	55	WDL
06/10/2011	70	55	WDL
06/11/2011	69	55	WDL
06/12/2011	73	55	WDL
06/13/2011	92	55	WDL
06/14/2011	85	55	WDL
06/15/2011	80	55	WDL
06/16/2011	69	55	WDL
06/17/2011	62	55	WDL
06/18/2011	69	55	WDL
06/19/2011	72	55	WDL
06/20/2011	75	55	WDL
06/21/2011	82	55	WDL
06/22/2011	85	55	WDL
06/23/2011	75	55	WDL
06/24/2011	64	55	WDL
06/25/2011	62	55	WDL
06/26/2011	62	55	WDL
06/27/2011	69	55	WDL
06/28/2011	NA	151	WDL
06/29/2011	81	55	WDL
06/30/2011	65	55	WDL
07/01/2011	58	55	WDL
07/02/2011	63	55	WDL
07/03/2011	64	55	WDL
07/04/2011	62	55	WDL
07/05/2011	65	55	WDL
07/06/2011	69	55	WDL
07/07/2011	69	55	WDL
07/08/2011	58	55	WDL
07/09/2011	53	55	WDL
07/10/2011	47	55	WDL
07/11/2011	44	1	WDL
07/12/2011	39	1	WDL
07/13/2011	35	1	WDL
07/14/2011	31	1	WDL
07/15/2011	30	1	WDL
07/16/2011	28	1	WDL
07/17/2011	26	1	WDL
07/18/2011	30	1	WDL
07/19/2011	28	1	WDL
07/20/2011	24	1	WDL
07/21/2011	22	1	WDL
07/22/2011	22	1	WDL
07/23/2011	21	1	WDL
07/24/2011	20	1	WDL
07/25/2011	19	1	WDL
07/26/2011	18	1	WDL
07/27/2011	17	1	WDL
07/28/2011	16	1	WDL
07/29/2011	15	1	WDL
07/30/2011	15	1	WDL
07/31/2011	13	1	WDL
08/01/2011	12	1	WDL
08/02/2011	11	1	WDL
08/03/2011	9.8	1	WDL
08/04/2011	9.3	1	WDL
08/05/2011	9	1	WDL
08/06/2011	10	1	WDL
08/07/2011	8.8	1	WDL
08/08/2011	8.2	1	WDL
08/09/2011	7.7	1	WDL
08/10/2011	7.2	1	WDL
08/11/2011	6.8	1	WDL
08/12/2011	6.5	1	WDL
08/13/2011	6.2	1	WDL
08/14/2011	5.5	1	WDL
08/15/2011	4.9	1	WDL
08/16/2011	4.8	1	WDL
08/17/2011	4.6	1	WDL
08/18/2011	4.4	1	WDL
08/19/2011	4.2	1	WDL
08/20/2011	4.1	1	WDL
08/21/2011	4	1	WDL
08/22/2011	3.9	1	WDL
08/23/2011	3.8	1	WDL
08/24/2011	3.7	1	WDL
08/25/2011	3.5	1	WDL
08/26/2011	3.2	1	WDL
08/27/2011	3.1	1	WDL
08/28/2011	3.1	1	WDL
08/29/2011	3	1	WDL
08/30/2011	3	1	WDL
08/31/2011	3	1	WDL
09/01/2011	3	1	WDL
09/02/2011	2.9	1	WDL
09/03/2011	2.9	1	WDL
09/04/2011	2.8	1	WDL
09/05/2011	2.6	1	WDL
09/06/2011	2.1	1	WDL
09/07/2011	2	1	WDL
09/08/2011	1.9	1	WDL
09/09/2011	1.9	1	WDL
09/10/2011	1.8	1	WDL
09/11/2011	1.8	1	WDL
09/12/2011	1.7	1	WDL
09/13/2011	1.8	1	WDL
09/14/2011	2.1	1	WDL
09/15/2011	2	1	WDL
09/16/2011	2.1	1	WDL
09/17/2011	2	1	WDL
09/18/2011	1.9	1	WDL
09/19/2011	1.9	1	WDL
09/20/2011	1.9	1	WDL
09/21/2011	1.8	1	WDL
09/22/2011	1.8	1	WDL
09/23/2011	1.7	1	WDL
09/24/2011	1.6	1	WDL
09/25/2011	1.8	1	WDL
09/26/2011	2	1	WDL
09/27/2011	1.9	1	WDL
09/28/2011	1.8	1	WDL
09/29/2011	1.8	1	WDL
09/30/2011	1.7	1	WDL
10/01/2011	1.7	1	WDL
10/02/2011	1.7	1	WDL
10/03/2011	3.1	1	WDL
10/04/2011	3.9	1	WDL
10/05/2011	5.7	1	WDL
10/06/2011	4	1	WDL
10/07/2011	3.8	1	WDL
10/08/2011	5	1	WDL
10/09/2011	4.2	1	WDL
10/10/2011	21	1	WDL
10/11/2011	11	1	WDL
10/12/2011	5.8	1	WDL
10/13/2011	4.5	1	WDL
10/14/2011	4.1	1	WDL
10/15/2011	4.2	1	WDL
10/16/2011	4.7	1	WDL
10/17/2011	4.5	1	WDL
10/18/2011	4.4	1	WDL
10/19/2011	4.3	1	WDL
10/20/2011	4.2	1	WDL
10/21/2011	4.1	1	WDL
10/22/2011	4.1	1	WDL
10/23/2011	4	1	WDL
10/24/2011	4	1	WDL
10/25/2011	4.1	1	WDL
10/26/2011	4.1	1	WDL
10/27/2011	4.1	1	WDL
10/28/2011	4	1	WDL
10/29/2011	4	1	WDL
10/30/2011	4	1	WDL
10/31/2011	4	1	WDL
11/01/2011	4	1	WDL
11/02/2011	4	1	WDL
11/03/2011	3.9	1	WDL
11/04/2011	4	1	WDL
11/05/2011	4.1	1	WDL
11/06/2011	4.3	1	WDL
11/07/2011	4.3	1	WDL
11/08/2011	4.2	1	WDL
11/09/2011	4.3	1	WDL
11/10/2011	4.2	1	WDL
11/11/2011	4.1	1	WDL
11/12/2011	4.1	1	WDL
11/13/2011	4.2	1	WDL
11/14/2011	4.2	1	WDL
11/15/2011	4.1	1	WDL
11/16/2011	4.1	1	WDL
11/17/2011	4.8	1	WDL
11/18/2011	6.7	1	WDL
11/19/2011	5.5	1	WDL
11/20/2011	5.1	1	WDL
11/21/2011	5	1	WDL
11/22/2011	11	1	WDL
11/23/2011	9.9	1	WDL
11/24/2011	7.5	1	WDL
11/25/2011	6.8	1	WDL
11/26/2011	6.2	1	WDL
11/27/2011	6.4	1	WDL
11/28/2011	6.9	1	WDL
11/29/2011	6.4	1	WDL
11/30/2011	6	1	WDL
12/01/2011	5.7	1	WDL
12/02/2011	5.6	1	WDL
12/03/2011	5.2	1	WDL
12/04/2011	5.4	1	WDL
12/05/2011	5.1	1	WDL
12/06/2011	6.2	1	WDL
12/07/2011	5	1	WDL
12/08/2011	4.9	1	WDL
12/09/2011	5.1	1	WDL
12/10/2011	6.1	1	WDL
12/11/2011	4.9	1	WDL
12/12/2011	4.7	1	WDL
12/13/2011	6.4	1	WDL
12/14/2011	11	1	WDL
12/15/2011	4.8	1	WDL
12/16/2011	4.6	1	WDL
12/17/2011	6.1	1	WDL
12/18/2011	4.6	1	WDL
12/19/2011	4.5	1	WDL
12/20/2011	5.4	1	WDL
12/21/2011	4.8	1	WDL
12/22/2011	9.2	1	WDL
12/23/2011	11	1	WDL
12/24/2011	6.9	1	WDL
12/25/2011	7.7	1	WDL
12/26/2011	4.9	1	WDL
12/27/2011	4.5	1	WDL
12/28/2011	6.9	1	WDL
12/29/2011	29	55	WDL
12/30/2011	NA	151	WDL
12/31/2011	25	1	WDL
01/01/2012	16	1	WDL
01/02/2012	14	1	WDL
01/03/2012	12	1	WDL
01/04/2012	10	1	WDL
01/05/2012	10	1	WDL
01/06/2012	9.5	1	WDL
01/07/2012	8.7	1	WDL
01/08/2012	8.1	1	WDL
01/09/2012	7.7	1	WDL
01/10/2012	7.3	1	WDL
01/11/2012	7	1	WDL
01/12/2012	7.1	1	WDL
01/13/2012	8.4	1	WDL
01/14/2012	7.5	1	WDL
01/15/2012	6	70	WDL
01/16/2012	3.5	70	WDL
01/17/2012	4.7	70	WDL
01/18/2012	9.8	70	WDL
01/19/2012	18	70	WDL
01/20/2012	NA	151	WDL
01/21/2012	NA	255	WDL
01/22/2012	26	70	WDL
01/23/2012	15	70	WDL
01/24/2012	17	70	WDL
01/25/2012	46	70	WDL
01/26/2012	58	70	WDL
01/27/2012	52	70	WDL
01/28/2012	42	70	WDL
01/29/2012	33	70	WDL
01/30/2012	24	70	WDL
01/31/2012	22	70	WDL
02/01/2012	21	1	WDL
02/02/2012	18	1	WDL
02/03/2012	17	1	WDL
02/04/2012	16	1	WDL
02/05/2012	15	1	WDL
02/06/2012	15	1	WDL
02/07/2012	14	1	WDL
02/08/2012	13	1	WDL
02/09/2012	13	1	WDL
02/10/2012	14	1	WDL
02/11/2012	14	1	WDL
02/12/2012	13	1	WDL
02/13/2012	13	1	WDL
02/14/2012	12	1	WDL
02/15/2012	11	1	WDL
02/16/2012	11	1	WDL
02/17/2012	11	1	WDL
02/18/2012	11	1	WDL
02/19/2012	11	1	WDL
02/20/2012	11	1	WDL
02/21/2012	11	1	WDL
02/22/2012	12	1	WDL
02/23/2012	12	1	WDL
02/24/2012	12	1	WDL
02/25/2012	12	1	WDL
02/26/2012	11	1	WDL
02/27/2012	11	1	WDL
02/28/2012	10	1	WDL
02/29/2012	10	1	WDL
03/01/2012	10	1	WDL
03/02/2012	9.8	1	WDL
03/03/2012	9.5	1	WDL
03/04/2012	9.7	1	WDL
03/05/2012	10	1	WDL
03/06/2012	10	1	WDL
03/07/2012	9.9	1	WDL
03/08/2012	9.7	1	WDL
03/09/2012	10	1	WDL
03/10/2012	11	1	WDL
03/11/2012	12	1	WDL
03/12/2012	11	1	WDL
03/13/2012	13	1	WDL
03/14/2012	12	1	WDL
03/15/2012	19	1	WDL
03/16/2012	36	1	WDL
03/17/2012	27	1	WDL
03/18/2012	20	1	WDL
03/19/2012	17	1	WDL
03/20/2012	20	1	WDL
03/21/2012	34	1	WDL
03/22/2012	30	1	WDL
03/23/2012	24	1	WDL
03/24/2012	22	1	WDL
03/25/2012	21	1	WDL
03/26/2012	19	1	WDL
03/27/2012	19	1	WDL
03/28/2012	26	1	WDL
03/29/2012	33	55	WDL
03/30/2012	NA	151	WDL
03/31/2012	81	55	WDL
04/01/2012	57	55	WDL
04/02/2012	45	1	WDL
04/03/2012	39	1	WDL
04/04/2012	35	1	WDL
04/05/2012	31	1	WDL
04/06/2012	28	1	WDL
04/07/2012	26	1	WDL
04/08/2012	24	1	WDL
04/09/2012	23	1	WDL
04/10/2012	23	1	WDL
04/11/2012	22	1	WDL
04/12/2012	21	1	WDL
04/13/2012	22	1	WDL
04/14/2012	21	1	WDL
04/15/2012	20	1	WDL
04/16/2012	22	1	WDL
04/17/2012	25	1	WDL
04/18/2012	28	1	WDL
04/19/2012	56	55	WDL
04/20/2012	71	55	WDL
04/21/2012	75	55	WDL
04/22/2012	NA	151	WDL
04/23/2012	NA	151	WDL
04/24/2012	NA	255	WDL
04/25/2012	87	55	WDL
04/26/2012	NA	151	WDL
04/27/2012	60	55	WDL
04/28/2012	53	55	WDL
04/29/2012	57	55	WDL
04/30/2012	69	55	WDL
05/01/2012	60	55	WDL
05/02/2012	49	55	WDL
05/03/2012	51	55	WDL
05/04/2012	51	55	WDL
05/05/2012	39	1	WDL
05/06/2012	36	1	WDL
05/07/2012	40	1	WDL
05/08/2012	50	55	WDL
05/09/2012	57	55	WDL
05/10/2012	51	55	WDL
05/11/2012	44	1	WDL
05/12/2012	50	55	WDL
05/13/2012	62	55	WDL
05/14/2012	69	55	WDL
05/15/2012	77	55	WDL
05/16/2012	73	55	WDL
05/17/2012	61	55	WDL
05/18/2012	49	55	WDL
05/19/2012	45	55	WDL
05/20/2012	55	55	WDL
05/21/2012	61	55	WDL
05/22/2012	55	55	WDL
05/23/2012	43	2	WDL
05/24/2012	37	1	WDL
05/25/2012	31	1	WDL
05/26/2012	26	1	WDL
05/27/2012	24	1	WDL
05/28/2012	26	1	WDL
05/29/2012	31	1	WDL
05/30/2012	38	1	WDL
05/31/2012	46	55	WDL
06/01/2012	57	55	WDL
06/02/2012	57	55	WDL
06/03/2012	46	55	WDL
06/04/2012	64	55	WDL
06/05/2012	40	1	WDL
06/06/2012	30	1	WDL
06/07/2012	28	1	WDL
06/08/2012	26	1	WDL
06/09/2012	23	1	WDL
06/10/2012	22	1	WDL
06/11/2012	24	1	WDL
06/12/2012	31	1	WDL
06/13/2012	30	1	WDL
06/14/2012	29	1	WDL
06/15/2012	28	1	WDL
06/16/2012	32	1	WDL
06/17/2012	34	1	WDL
06/18/2012	30	1	WDL
06/19/2012	23	1	WDL
06/20/2012	20	1	WDL
06/21/2012	21	1	WDL
06/22/2012	28	1	WDL
06/23/2012	32	1	WDL
06/24/2012	21	1	WDL
06/25/2012	17	1	WDL
06/26/2012	15	1	WDL
06/27/2012	14	1	WDL
06/28/2012	15	1	WDL
06/29/2012	16	1	WDL
06/30/2012	17	1	WDL
07/01/2012	18	1	WDL
07/02/2012	16	1	WDL
07/03/2012	14	1	WDL
07/04/2012	12	1	WDL
07/05/2012	12	1	WDL
07/06/2012	12	1	WDL
07/07/2012	11	1	WDL
07/08/2012	10	1	WDL
07/09/2012	9.8	1	WDL
07/10/2012	8.4	1	WDL
07/11/2012	8.3	1	WDL
07/12/2012	7.9	1	WDL
07/13/2012	7.4	2	WDL
07/14/2012	6.7	1	WDL
07/15/2012	6.2	1	WDL
07/16/2012	5.9	1	WDL
07/17/2012	5.6	1	WDL
07/18/2012	5.6	1	WDL
07/19/2012	5.2	1	WDL
07/20/2012	4.9	1	WDL
07/21/2012	4.8	1	WDL
07/22/2012	4.6	1	WDL
07/23/2012	4.3	1	WDL
07/24/2012	2.9	1	WDL
07/25/2012	2.6	1	WDL
07/26/2012	2.5	1	WDL
07/27/2012	2.3	1	WDL
07/28/2012	2.2	1	WDL
07/29/2012	2.1	1	WDL
07/30/2012	2	1	WDL
07/31/2012	1.9	2	WDL
08/01/2012	1.8	1	WDL
08/02/2012	1.7	1	WDL
08/03/2012	1.6	1	WDL
08/04/2012	1.6	1	WDL
08/05/2012	1.4	1	WDL
08/06/2012	1.4	1	WDL
08/07/2012	1.4	1	WDL
08/08/2012	1.3	1	WDL
08/09/2012	1.3	1	WDL
08/10/2012	1.2	1	WDL
08/11/2012	1.2	1	WDL
08/12/2012	1.1	1	WDL
08/13/2012	1.1	1	WDL
08/14/2012	1.1	1	WDL
08/15/2012	1.1	1	WDL
08/16/2012	1.1	1	WDL
08/17/2012	1	1	WDL
08/18/2012	1	1	WDL
08/19/2012	1	1	WDL
08/20/2012	1	1	WDL
08/21/2012	1	1	WDL
08/22/2012	1	1	WDL
08/23/2012	1	1	WDL
08/24/2012	1	1	WDL
08/25/2012	1	1	WDL
08/26/2012	1	1	WDL
08/27/2012	1	1	WDL
08/28/2012	1.1	2	WDL
08/29/2012	1.1	1	WDL
08/30/2012	1.1	1	WDL
08/31/2012	1.1	1	WDL
09/01/2012	1.1	1	WDL
09/02/2012	1.1	1	WDL
09/03/2012	1.1	1	WDL
09/04/2012	1.1	1	WDL
09/05/2012	1.1	1	WDL
09/06/2012	1.1	1	WDL
09/07/2012	1.1	1	WDL
09/08/2012	1	1	WDL
09/09/2012	1	1	WDL
09/10/2012	1	1	WDL
09/11/2012	1	1	WDL
09/12/2012	1	1	WDL
09/13/2012	1	1	WDL
09/14/2012	1.1	1	WDL
09/15/2012	1.1	1	WDL
09/16/2012	1.1	1	WDL
09/17/2012	1.1	1	WDL
09/18/2012	1.1	1	WDL
09/19/2012	1.1	1	WDL
09/20/2012	1	1	WDL
09/21/2012	1	1	WDL
09/22/2012	1	1	WDL
09/23/2012	1	1	WDL
09/24/2012	1.1	1	WDL
09/25/2012	1.1	1	WDL
09/26/2012	1	1	WDL
09/27/2012	1	1	WDL
09/28/2012	1	1	WDL
09/29/2012	1	1	WDL
09/30/2012	1	1	WDL
10/01/2012	1	1	WDL
10/02/2012	1	1	WDL
10/03/2012	1	1	WDL
10/04/2012	1	1	WDL
10/05/2012	1	1	WDL
10/06/2012	1	1	WDL
10/07/2012	1	1	WDL
10/08/2012	1	1	WDL
10/09/2012	1	1	WDL
10/10/2012	1	1	WDL
10/11/2012	1	1	WDL
10/12/2012	1	1	WDL
10/13/2012	1	1	WDL
10/14/2012	1.4	1	WDL
10/15/2012	2	1	WDL
10/16/2012	2.3	1	WDL
10/17/2012	2.4	1	WDL
10/18/2012	2	1	WDL
10/19/2012	1.9	1	WDL
10/20/2012	1.8	1	WDL
10/21/2012	2	1	WDL
10/22/2012	3	1	WDL
10/23/2012	3.2	1	WDL
10/24/2012	3.3	1	WDL
10/25/2012	3.3	1	WDL
10/26/2012	3.3	1	WDL
10/27/2012	6.3	1	WDL
10/28/2012	8.1	1	WDL
10/29/2012	6	1	WDL
10/30/2012	5	1	WDL
10/31/2012	9.9	1	WDL
11/01/2012	12	1	WDL
11/02/2012	7	1	WDL
11/03/2012	6	1	WDL
11/04/2012	6.1	1	WDL
11/05/2012	5.3	1	WDL
11/06/2012	4.7	1	WDL
11/07/2012	4.3	1	WDL
11/08/2012	4.2	1	WDL
11/09/2012	4.3	1	WDL
11/10/2012	4.1	1	WDL
11/11/2012	4	1	WDL
11/12/2012	4	1	WDL
11/13/2012	4.5	1	WDL
11/14/2012	5.6	1	WDL
11/15/2012	5	1	WDL
11/16/2012	4.5	1	WDL
11/17/2012	5	1	WDL
11/18/2012	6.4	1	WDL
11/19/2012	5.8	1	WDL
11/20/2012	27	55	WDL
11/21/2012	29	1	WDL
11/22/2012	12	1	WDL
11/23/2012	11	1	WDL
11/24/2012	9.5	1	WDL
11/25/2012	10	1	WDL
11/26/2012	8.9	1	WDL
11/27/2012	7.9	1	WDL
11/28/2012	8.4	1	WDL
11/29/2012	19	55	WDL
11/30/2012	NA	151	WDL
12/01/2012	59	55	WDL
12/02/2012	NA	151	WDL
12/03/2012	NA	255	WDL
12/04/2012	NA	255	WDL
12/05/2012	NA	255	WDL
12/06/2012	NA	255	WDL
12/07/2012	NA	255	WDL
12/08/2012	NA	255	WDL
12/09/2012	28	55	WDL
12/10/2012	26	55	WDL
12/11/2012	24	55	WDL
12/12/2012	22	55	WDL
12/13/2012	20	55	WDL
12/14/2012	19	55	WDL
12/15/2012	18	55	WDL
12/16/2012	18	55	WDL
12/17/2012	21	55	WDL
12/18/2012	17	55	WDL
12/19/2012	15	55	WDL
12/20/2012	13	1	WDL
12/21/2012	13	1	WDL
12/22/2012	13	1	WDL
12/23/2012	13	1	WDL
12/24/2012	12	1	WDL
12/25/2012	12	1	WDL
12/26/2012	11	1	WDL
12/27/2012	11	1	WDL
12/28/2012	11	1	WDL
12/29/2012	10	1	WDL
12/30/2012	10	1	WDL
12/31/2012	9.8	1	WDL
01/01/2013	9.7	1	WDL
01/02/2013	9.5	1	WDL
01/03/2013	9.7	1	WDL
01/04/2013	9.2	1	WDL
01/05/2013	9.2	1	WDL
01/06/2013	9.1	1	WDL
01/07/2013	9.6	1	WDL
01/08/2013	11	1	WDL
01/09/2013	10	1	WDL
01/10/2013	9.8	1	WDL
01/11/2013	9.4	1	WDL
01/12/2013	9.4	1	WDL
01/13/2013	15	55	WDL
01/14/2013	17	55	WDL
01/15/2013	9.7	1	WDL
01/16/2013	9.1	1	WDL
01/17/2013	8.8	1	WDL
01/18/2013	8.6	1	WDL
01/19/2013	8.5	1	WDL
01/20/2013	8.6	1	WDL
01/21/2013	8.7	1	WDL
01/22/2013	9.2	1	WDL
01/23/2013	12	55	WDL
01/24/2013	18	55	WDL
01/25/2013	16	55	WDL
01/26/2013	21	55	WDL
01/27/2013	17	55	WDL
01/28/2013	15	1	WDL
01/29/2013	14	1	WDL
01/30/2013	13	1	WDL
01/31/2013	13	1	WDL
02/01/2013	12	1	WDL
02/02/2013	12	1	WDL
02/03/2013	12	1	WDL
02/04/2013	12	1	WDL
02/05/2013	12	1	WDL
02/06/2013	12	1	WDL
02/07/2013	11	1	WDL
02/08/2013	11	1	WDL
02/09/2013	11	1	WDL
02/10/2013	10	1	WDL
02/11/2013	10	1	WDL
02/12/2013	9.9	1	WDL
02/13/2013	9.8	1	WDL
02/14/2013	9.7	1	WDL
02/15/2013	9.6	1	WDL
02/16/2013	9.9	1	WDL
02/17/2013	10	1	WDL
02/18/2013	10	1	WDL
02/19/2013	10	1	WDL
02/20/2013	9.6	1	WDL
02/21/2013	9.4	1	WDL
02/22/2013	9.3	1	WDL
02/23/2013	9.3	1	WDL
02/24/2013	9	1	WDL
02/25/2013	9	1	WDL
02/26/2013	8.8	1	WDL
02/27/2013	8.7	1	WDL
02/28/2013	9	1	WDL
03/01/2013	9.7	1	WDL
03/02/2013	9.9	1	WDL
03/03/2013	11	1	WDL
03/04/2013	11	1	WDL
03/05/2013	11	1	WDL
03/06/2013	11	1	WDL
03/07/2013	10	1	WDL
03/08/2013	9.9	1	WDL
03/09/2013	9.5	1	WDL
03/10/2013	9.5	1	WDL
03/11/2013	9.7	1	WDL
03/12/2013	11	1	WDL
03/13/2013	12	1	WDL
03/14/2013	13	1	WDL
03/15/2013	14	1	WDL
03/16/2013	14	1	WDL
03/17/2013	13	1	WDL
03/18/2013	13	1	WDL
03/19/2013	13	1	WDL
03/20/2013	24	55	WDL
03/21/2013	21	55	WDL
03/22/2013	17	55	WDL
03/23/2013	15	1	WDL
03/24/2013	14	1	WDL
03/25/2013	14	1	WDL
03/26/2013	14	1	WDL
03/27/2013	14	1	WDL
03/28/2013	15	55	WDL
03/29/2013	16	55	WDL
03/30/2013	18	55	WDL
03/31/2013	NA	151	WDL
04/01/2013	28	55	WDL
04/02/2013	26	55	WDL
04/03/2013	26	55	WDL
04/04/2013	NA	151	WDL
04/05/2013	NA	255	WDL
04/06/2013	28	55	WDL
04/07/2013	27	55	WDL
04/08/2013	24	55	WDL
04/09/2013	21	55	WDL
04/10/2013	22	55	WDL
04/11/2013	26	55	WDL
04/12/2013	23	55	WDL
04/13/2013	23	55	WDL
04/14/2013	21	55	WDL
04/15/2013	19	55	WDL
04/16/2013	17	55	WDL
04/17/2013	16	55	WDL
04/18/2013	15	1	WDL
04/19/2013	16	55	WDL
04/20/2013	18	55	WDL
04/21/2013	18	55	WDL
04/22/2013	20	55	WDL
04/23/2013	19	55	WDL
04/24/2013	18	55	WDL
04/25/2013	19	55	WDL
04/26/2013	21	55	WDL
04/27/2013	27	55	WDL
04/28/2013	28	55	WDL
04/29/2013	27	55	WDL
04/30/2013	25	55	WDL
05/01/2013	21	55	WDL
05/02/2013	20	55	WDL
05/03/2013	22	55	WDL
05/04/2013	24	55	WDL
05/05/2013	24	55	WDL
05/06/2013	NA	151	WDL
05/07/2013	NA	255	WDL
05/08/2013	NA	255	WDL
05/09/2013	NA	255	WDL
05/10/2013	NA	255	WDL
05/11/2013	NA	255	WDL
05/12/2013	NA	255	WDL
05/13/2013	NA	255	WDL
05/14/2013	NA	255	WDL
05/15/2013	27	55	WDL
05/16/2013	25	55	WDL
05/17/2013	22	55	WDL
05/18/2013	19	55	WDL
05/19/2013	17	55	WDL
05/20/2013	16	55	WDL
05/21/2013	17	55	WDL
05/22/2013	14	1	WDL
05/23/2013	13	1	WDL
05/24/2013	12	1	WDL
05/25/2013	12	1	WDL
05/26/2013	13	1	WDL
05/27/2013	NA	151	WDL
05/28/2013	NA	255	WDL
05/29/2013	21	55	WDL
05/30/2013	18	55	WDL
05/31/2013	16	55	WDL
06/01/2013	15	55	WDL
06/02/2013	16	55	WDL
06/03/2013	16	55	WDL
06/04/2013	16	55	WDL
06/05/2013	18	55	WDL
06/06/2013	17	55	WDL
06/07/2013	17	55	WDL
06/08/2013	16	55	WDL
06/09/2013	15	55	WDL
06/10/2013	14	55	WDL
06/11/2013	11	1	WDL
06/12/2013	9.1	1	WDL
06/13/2013	8.2	1	WDL
